student_id,name,attendance,assignment,quiz,lab,midterm_exam,final_exam
7454,Megan Johnson,55,40,87,54,53,54
7455,Alice Harrison,56,81,89,93,52,98
7456,Dr Mathew Daly,83,80,83,60,50,56
7457,Victor Williams,86,47,66,35,77,87
7458,Martin Morris,63,34,95,58,32,42
7459,Mrs Leah Poole,88,53,25,73,87,31
7460,Dr Samantha Hall,93,49,88,84,37,83
7461,Mandy Lewis,80,36,71,22,79,43
7462,Nathan Cooper,83,43,73,32,81,52
7463,Charles Davies,90,86,66,21,68,79
7464,Dean Fisher-Bailey,29,86,37,49,39,21
7465,Rebecca Stewart,67,20,57,63,62,76
7466,Tracey Singh,65,53,27,71,51,60
7467,Danielle Smith,54,81,33,37,81,76
7468,Bernard Martin,46,72,26,59,28,20
7469,Jonathan Saunders,87,69,91,40,52,34
7470,Lisa Collins,59,62,85,62,74,52
7471,Ryan Bradley,93,32,21,71,23,54
7472,Francesca Smith,70,96,99,35,81,70
7473,Miss Amelia Lee,33,40,54,43,100,85
7474,Ms Zoe Smith,20,95,86,79,75,78
7475,Amber Stewart,31,52,74,77,98,25
7476,Edward Barker,82,27,27,36,20,69
7477,Glen Fletcher,45,89,50,76,62,38
7478,Dr Jean Smith,34,42,40,65,55,44
7479,Miss Hilary Woods,77,45,23,32,26,95
7480,Dr Mohamed Ross,23,36,86,86,32,78
7481,Joan Bailey,65,47,84,95,44,100
7482,Kathleen Woods,96,62,29,56,62,73
7483,Samuel Bell,54,76,24,48,99,63
7484,Gerard Griffiths,43,43,50,61,41,100
7485,Mrs Marion Harding,66,67,88,20,63,77
7486,Matthew Rahman-George,81,94,100,38,85,31
7487,Dr Christopher Edwards,44,38,68,71,39,61
7488,Dr Carolyn Matthews,22,98,70,48,98,82
7489,Mr Daniel Coates,28,51,60,66,23,54
7490,Adam Moran,96,48,90,44,68,34
7491,Dr Timothy Wells,31,20,99,84,51,81
7492,Arthur Evans,75,47,100,88,42,49
7493,Mr Terence Smith,47,65,58,65,76,33
7494,Diana Hall-McDonald,30,93,30,71,41,58
7495,Dr Alan Roberts,36,92,95,23,34,63
7496,Lesley Hall,94,27,85,52,40,33
7497,Tina Shaw,62,73,43,36,25,23
7498,Dr Charlie Abbott,96,79,50,71,35,77
7499,Mrs Jemma Collins,68,33,24,96,67,87
7500,Judith Akhtar,34,55,68,89,78,42
7501,Andrew Hall,70,26,26,28,94,39
7502,Barry Sutton,96,96,54,23,98,75
7503,Paula Hunt,97,68,68,96,72,63
7504,Aimee Waters,56,43,41,76,95,98
7505,Ashley Marsh,71,61,39,71,25,51
7506,Judith Parker,37,33,87,44,66,39
7507,Jayne Davies,74,94,40,44,98,55
7508,Albert Potts,44,75,23,29,91,54
7509,Paige Gray,90,28,60,22,92,65
7510,Fiona Roberts-Norman,24,76,52,72,33,86
7511,Jayne Sanderson,75,36,96,36,46,40
7512,Kayleigh Griffiths,38,66,64,77,71,46
7513,Bethany Stone,72,94,63,95,70,39
7514,Liam Moss,41,70,71,49,39,45
7515,Garry Bryan,79,34,66,39,28,84
7516,Keith West,25,42,99,26,42,39
7517,Leah Barry,62,22,56,35,24,21
7518,Dr Georgina Kaur,73,67,77,21,38,100
7519,Shaun Jones,41,56,74,64,69,73
7520,Frank Gardner,81,90,84,26,36,74
7521,Oliver Murphy,33,67,48,82,95,100
7522,Louise Mitchell,98,88,66,71,37,70
7523,Mr Connor Scott,77,74,65,56,63,97
7524,Norman Cartwright,86,37,76,31,45,85
7525,Holly Anderson,34,52,51,98,78,24
7526,Dr Aaron Pope,23,95,72,92,21,62
7527,Kyle McCarthy,54,93,56,66,49,91
7528,Dr Holly Young,67,28,96,84,70,66
7529,Amber Payne,70,62,64,31,93,31
7530,James White-Anderson,69,46,58,69,100,80
7531,Jemma Heath,78,92,98,95,67,91
7532,Emma Wright,35,43,57,83,70,70
7533,Charlene Coates,93,100,34,30,28,22
7534,Sandra Rogers,93,59,65,83,32,39
7535,Derek Oliver-Evans,83,52,42,99,62,28
7536,Timothy Young,43,29,41,62,78,60
7537,Connor Stewart-Hall,99,49,23,79,44,20
7538,Dr Jordan Evans,49,87,93,47,71,38
7539,Hollie Nolan,90,22,65,97,86,50
7540,Natalie Lees,56,36,86,88,73,94
7541,Gail Evans,50,56,94,31,41,88
7542,Anna Slater,74,75,38,81,41,53
7543,Ms Fiona Powell,80,27,32,32,27,53
7544,Dr Adrian Doyle,39,94,89,70,48,21
7545,Andrea Ryan,23,54,54,98,57,90
7546,Denise Rogers,74,50,82,46,100,21
7547,Pamela May,76,32,38,25,99,27
7548,Christian O'Connor-Smith,55,66,78,94,24,92
7549,Jack Robinson,80,54,99,55,81,82
7550,Miss June Pearce,33,56,40,42,62,30
7551,Rosemary Smith-Naylor,93,43,56,51,39,55
7552,Angela Jackson-Hurst,62,90,83,83,54,79
7553,Andrew Hooper,20,33,41,71,76,22
7554,Rosemary Taylor,21,44,69,51,26,67
7555,Dr Ross O'Donnell,98,96,62,23,28,88
7556,Glen Murphy,99,30,64,39,55,26
7557,Bethany Webb,74,22,36,73,25,27
7558,Mr Jeremy Todd,78,36,44,61,51,36
7559,Sheila McDonald,65,89,87,87,68,65
7560,Tony Griffiths,64,92,81,58,40,26
7561,Jonathan Webster,52,93,77,73,91,22
7562,Mrs Angela Barber,41,100,48,73,77,28
7563,Abdul Stewart,97,78,51,27,84,72
7564,Paige Murray,29,64,92,50,46,42
7565,Hugh Jackson,38,26,47,43,86,48
7566,Ms Kirsty Oliver,94,69,86,71,45,79
7567,Mr Jack Stewart,90,30,92,70,68,70
7568,Ronald Price,97,69,57,58,45,42
7569,Charlene Kent,75,96,74,43,65,94
7570,Dr Graham Burns,87,78,47,28,66,21
7571,Jasmine Harrison,48,77,86,36,61,44
7572,Suzanne Evans,49,65,38,51,41,52
7573,Abigail Duffy,34,84,95,55,42,84
7574,Geraldine Jones-Osborne,94,56,98,59,82,83
7575,Irene Richardson,65,72,54,67,30,37
7576,Cameron Turner,32,85,36,31,49,53
7577,Mrs Rita Lawrence,69,97,80,71,52,55
7578,Dr Sean Mellor,40,35,41,86,92,35
7579,George Briggs,57,34,39,75,84,79
7580,Carl Robertson-Fraser,72,82,78,24,89,35
7581,Mr Mathew Edwards,88,77,81,23,78,84
7582,Michelle Parkin,76,86,67,89,25,40
7583,Amy Cooper,38,69,27,43,77,74
7584,Francesca Murphy,90,35,52,21,85,64
7585,Derek Flynn,34,90,22,88,69,31
7586,Ashley Porter,96,39,64,33,62,25
7587,Dr Kate Simpson,75,80,34,28,28,76
7588,Mrs Natasha Hussain,69,94,93,81,21,31
7589,Mr Leonard Edwards,61,92,49,34,28,54
7590,Beth Lee,57,53,87,23,62,89
7591,Debra Martin-Parkes,27,86,73,73,97,100
7592,Shaun Carter,24,49,99,92,55,32
7593,Dr Adam Williams,22,74,84,31,53,93
7594,Philip Gill,55,79,39,34,58,60
7595,Lindsey Cook,82,50,26,45,65,82
7596,Dr Nicholas Howard,29,28,26,51,24,29
7597,Lawrence Vaughan,39,81,80,71,35,64
7598,Brandon Pearson,44,42,45,95,43,53
7599,Mr Russell Williams,56,41,70,58,43,75
7600,Emily McCarthy,56,43,69,26,28,85
7601,Dr Damien Jones,24,44,49,60,40,39
7602,Nicholas Turner-Howard,58,52,44,64,61,24
7603,Jodie Jones,87,73,43,30,96,84
7604,Natasha Johnston,98,80,69,77,48,78
7605,Joe Smith,79,25,77,38,77,64
7606,Douglas Turner,29,52,31,73,77,76
7607,Mr Kevin Atkinson,72,66,78,96,88,43
7608,Nathan White,87,27,79,73,83,62
7609,Benjamin Newton,55,73,68,75,44,50
7610,Hayley Kelly-Burgess,60,23,74,51,43,51
7611,Dr Christine Wells,95,26,81,50,67,92
7612,Mr Graham Daly,90,69,87,97,89,50
7613,Nicola Wright,24,75,69,69,28,99
7614,Gillian Carroll-Wilson,51,94,38,81,55,47
7615,Angela Williams-Kelly,78,72,65,27,88,88
7616,Natasha Fowler,49,22,45,69,67,74
7617,Christian Bull,99,64,84,44,37,31
7618,Karen Newton,26,87,100,99,83,64
7619,Mr Leon Webb,90,28,60,55,21,69
7620,Richard Chapman,98,72,90,81,89,22
7621,Amanda Morris,61,100,30,51,22,58
7622,Alison Parkin,56,93,55,84,67,25
7623,Jake Harvey,90,44,86,20,95,64
7624,Marilyn Lloyd,81,21,45,39,61,64
7625,Mrs Kathryn Kemp,27,66,63,40,66,94
7626,Dr Wendy Turner,26,85,49,39,76,31
7627,Beth McLean,44,82,50,96,21,70
7628,Alexandra Turner,84,47,87,60,38,90
7629,Dylan Kaur,67,72,95,69,60,83
7630,Kim Taylor,37,62,32,48,86,50
7631,Ann Cook,26,72,56,26,67,73
7632,Kirsty O'Neill,65,59,76,34,78,60
7633,Scott Yates-Robertson,93,31,80,23,26,37
7634,James Ali,39,82,45,57,74,89
7635,Miss Susan Cunningham,41,37,47,61,90,64
7636,Tracey O'Connor,89,40,83,68,78,76
7637,Graham Townsend-Ali,51,24,81,50,28,75
7638,Miss Frances Price,73,71,59,61,71,22
7639,Mr Declan Harvey,23,82,48,65,93,40
7640,Paul Harris,99,85,90,64,40,77
7641,Claire Barber,60,69,83,72,62,85
7642,Denis Holland,27,32,74,70,39,33
7643,Ms Maureen Turner,58,70,53,90,77,28
7644,Josephine Smith-Jenkins,78,83,52,62,84,31
7645,Jodie Morgan,63,89,38,88,33,31
7646,Dr Gavin Gibson,49,41,81,91,67,60
7647,Mr Colin Patterson,93,94,54,74,28,48
7648,Albert Moore,82,39,77,54,100,63
7649,Connor Richardson,56,76,95,28,64,48
7650,Megan Brown,25,25,31,73,97,80
7651,Ms Donna Marshall,97,81,33,57,95,65
7652,Dr Shaun Lewis,76,84,40,52,82,67
7653,Lisa Walsh,68,43,31,33,94,31
7654,Clifford Crawford,45,60,79,90,93,56
7655,Trevor Butcher,36,69,65,75,24,43
7656,Dr Lynda Jones,45,47,71,33,47,87
7657,Jordan Macdonald,75,30,60,97,72,26
7658,Catherine Hughes,31,64,55,25,86,39
7659,Holly Lawrence,30,36,51,28,62,94
7660,Geoffrey Jackson-Moore,37,49,90,32,20,26
7661,Christine Norman,78,60,26,83,57,89
7662,Hayley Evans-Hunt,69,46,43,74,99,57
7663,Hugh Rhodes,57,87,35,87,30,61
7664,Shane Powell,89,44,78,40,93,32
7665,Zoe Boyle-Preston,94,100,35,94,51,86
7666,Dr Peter Woodward,23,55,22,98,73,99
7667,Nigel Smith,59,83,99,20,100,77
7668,Julie Morris,43,29,78,29,91,70
7669,Jean Holland,58,24,100,51,31,25
7670,Geoffrey Middleton-Connor,66,59,31,73,28,50
7671,Denise Lewis,73,99,24,58,42,76
7672,Judith Stevenson,79,86,25,44,35,22
7673,Henry Smith,73,100,81,81,45,39
7674,Jonathan Brown,79,39,69,28,98,87
7675,Maria Bibi,39,87,85,97,59,72
7676,Mr Timothy Price,56,31,57,31,96,23
7677,Stacey Murray-Day,71,47,85,87,22,75
7678,Helen Gregory,94,22,88,90,43,68
7679,Maria Hawkins,28,29,63,47,70,32
7680,Tony Bond,43,39,55,92,91,36
7681,Daniel Webb,31,97,48,82,54,40
7682,Miss Tracey Summers,88,77,82,54,92,22
7683,Dr Dennis Lewis,81,71,98,56,26,20
7684,Dawn Singh,33,44,88,86,20,83
7685,Jason Bibi,55,46,20,25,72,26
7686,Dr Harry Hall,46,32,48,72,38,45
7687,Marie Norman-Gill,64,100,24,49,100,76
7688,Miss Kerry Smith,99,21,84,20,25,32
7689,Keith Hussain,86,58,63,39,48,35
7690,Sian Smith,51,82,94,30,43,51
7691,Mr Reece Marshall,27,45,93,70,99,76
7692,Elliott Davidson,38,47,88,90,72,90
7693,Cameron King,34,41,49,70,48,49
7694,Hannah James,73,43,63,79,71,90
7695,Lisa Gibson,36,34,81,78,70,34
7696,Carole Bennett,29,79,55,45,93,21
7697,Dr Wayne Palmer,40,87,54,63,89,90
7698,Dr Lucy Ellis,20,45,88,63,25,34
7699,Melissa Taylor,88,38,44,22,76,27
7700,Julia Barry,27,81,25,81,98,47
7701,George Rose,82,92,92,39,49,79
7702,Dale Sharpe,45,79,23,85,59,30
7703,Mr Mark Robinson,51,40,82,25,67,70
7704,Dr Joshua Jones,90,71,60,88,61,46
7705,June Brooks,63,80,52,60,34,61
7706,Dr Glenn Smith,74,98,82,33,38,91
7707,Mrs Hayley Robinson,65,47,29,31,94,96
7708,Wendy Harris-Pearson,30,42,62,92,96,64
7709,Leonard Woods,32,30,78,95,86,52
7710,Dr Dominic Anderson,66,76,20,70,27,33
7711,Roger Gregory,77,47,59,44,34,61
7712,Dr Sian Smith,66,32,49,35,99,66
7713,Kevin Palmer,95,47,49,38,67,53
7714,Mr Ian Waters,59,63,54,50,65,60
7715,Connor Harvey,60,96,49,92,93,32
7716,Billy Jones,85,74,71,100,50,31
7717,Clive White,72,65,41,72,76,50
7718,Patricia North,29,96,81,80,29,27
7719,Naomi Richardson,90,40,23,63,52,26
7720,Adrian Ellis,48,36,86,88,93,40
7721,Dean Quinn,70,66,67,35,76,34
7722,Max Long,98,67,29,59,87,83
7723,Rosie Stewart,71,35,28,71,82,28
7724,Josephine Knight,47,30,84,72,33,50
7725,Leah Patel-Boyle,24,65,85,49,82,72
7726,Miss Amelia Tomlinson,73,100,61,73,44,68
7727,Trevor Jones,57,34,56,74,20,32
7728,Lynne Dean-Smith,43,42,44,87,94,44
7729,Chloe Smith,36,62,32,52,32,70
7730,Dr Gail Chapman,36,80,97,61,77,55
7731,Beth Short,74,84,35,32,85,38
7732,William Saunders,75,54,68,50,95,83
7733,Jay O'Sullivan,87,47,95,97,74,32
7734,Ashley Rogers-Lee,58,58,87,92,49,86
7735,Bryan Wright,46,67,40,74,95,33
7736,Wendy Norris-Rhodes,55,87,41,64,85,42
7737,Dr Simon Bates,67,88,82,36,91,60
7738,Gail Davies,34,68,57,69,70,88
7739,Miss Julia Carter,97,40,22,50,83,52
7740,Vincent Knight,77,33,53,42,33,42
7741,Duncan Dickinson,21,95,84,41,57,78
7742,Gerald Ward-Reynolds,29,70,93,23,98,20
7743,Pauline Marshall,25,92,45,91,55,75
7744,Dr Rita Benson,63,52,49,80,25,26
7745,Harriet Simpson,54,53,73,44,95,25
7746,Ruth Cunningham,77,26,37,54,58,54
7747,Anthony Banks,72,89,98,39,54,76
7748,Dr Carly Bradshaw,93,81,35,81,24,82
7749,David Hussain,68,79,41,81,47,25
7750,Mrs Jacqueline Morgan,63,42,40,56,35,99
7751,Miss Elizabeth Phillips,90,37,50,98,31,33
7752,Hayley Armstrong,32,88,83,91,77,79
7753,Ms Molly Burton,34,30,86,77,96,73
7754,Marie Kennedy,45,57,84,32,96,74
7755,Ms Clare Connor,86,67,21,60,30,31
7756,Dr Mohammed Gough,28,88,54,96,21,81
7757,Abdul Davison,78,51,95,54,41,59
7758,Beth Nicholson,95,80,45,21,56,31
7759,Thomas Johnson,72,75,100,88,98,59
7760,Dorothy Evans,74,38,71,62,100,99
7761,Deborah Cooper,37,64,40,74,25,79
7762,Dr Paul Freeman,64,40,68,36,67,86
7763,Ashleigh Graham-Garner,37,49,31,20,62,89
7764,Daniel Bryan,66,83,96,60,56,74
7765,Bryan Iqbal-Vincent,39,78,23,42,26,79
7766,Karen Wright,81,57,89,44,39,48
7767,Joseph Mitchell,79,69,46,64,55,70
7768,Geraldine Patel,20,82,24,26,87,75
7769,Harry Whittaker,49,67,57,64,32,36
7770,Marc Morris-Bell,77,87,27,78,42,83
7771,Mr Shane White,57,36,29,28,60,41
7772,Ms Jasmine Morton,63,44,22,37,20,80
7773,Sophie Coleman-Parsons,42,22,23,47,32,77
7774,Mrs Samantha Khan,32,72,71,50,41,73
7775,Natalie Jackson,53,76,52,36,51,25
7776,Dr Mary Kelly,28,94,90,85,70,38
7777,Mitchell Owen,75,83,65,23,79,95
7778,Mr Kyle Thomas,58,83,71,52,32,81
7779,Dr Katherine Bowen,69,26,33,48,26,65
7780,Kate Warner,48,24,97,77,75,43
7781,Simon Whittaker,39,41,34,56,71,54
7782,Teresa Wood,78,46,60,26,47,42
7783,George Shaw,99,36,24,54,48,61
7784,William Young,98,91,46,87,100,81
7785,Dr Alexander Jones,32,53,43,90,35,40
7786,Darren Armstrong,98,31,63,57,87,86
7787,Mr Darren Lewis,92,82,64,51,21,75
7788,Carl Perry,82,71,60,70,26,97
7789,Mr Albert Greenwood,22,78,33,78,77,49
7790,Roy Pearson-Thomas,93,97,81,83,82,58
7791,Maureen Adams,58,96,60,62,99,74
7792,Georgina Lewis,31,50,23,43,56,91
7793,Dr Keith Dixon,53,57,43,35,92,80
7794,Patricia Garner,21,83,100,55,91,24
7795,Bernard Fowler,70,32,57,25,69,48
7796,Iain Phillips,91,27,81,52,69,20
7797,Dr Ian Roberts,92,66,58,92,46,29
7798,Georgia Miller,94,60,42,89,71,66
7799,Jessica White,38,20,26,29,79,88
7800,Janice Howarth-Glover,46,63,35,33,79,56
7801,Toby Hopkins,73,50,65,22,99,30
7802,Mr Timothy Fletcher,31,33,68,99,99,41
7803,Sean Ahmed,66,46,66,57,80,92
7804,Dr Shane Gregory,62,63,87,68,98,30
7805,Bernard Palmer,20,86,69,99,93,38
7806,Maurice Wright-Turner,24,66,87,96,70,93
7807,Amy Harvey,53,46,93,82,63,84
7808,Patricia Williams-Gibbs,48,35,86,57,71,65
7809,Nathan Morgan-Macdonald,91,23,38,29,81,56
7810,Mrs Stacey Henderson,48,26,60,100,90,93
7811,Maurice Foster,97,34,54,28,66,49
7812,Louis Wall-Wright,45,96,78,63,60,86
7813,Christopher McCarthy,20,94,31,89,72,79
7814,Mr Liam Porter,38,62,44,30,31,29
7815,Joel Carpenter-Gallagher,40,37,78,46,55,62
7816,Sheila Baldwin,37,45,41,94,37,78
7817,Sean Murphy,34,55,33,53,99,28
7818,Irene Hayes,48,59,63,58,21,25
7819,Alexandra Smith,71,35,92,42,21,26
7820,Holly Powell,98,87,42,71,51,57
7821,Bradley Kirby,26,64,52,95,44,21
7822,Sandra Hughes-Moran,93,51,63,64,29,22
7823,Danny Wyatt,65,33,36,36,72,42
7824,Julie Phillips,23,35,75,100,29,28
7825,Ryan Scott-Murphy,84,84,100,92,93,23
7826,Mohammad Davison,84,50,85,45,43,92
7827,Joe Roberts,37,69,45,58,98,83
7828,Kayleigh Baker,48,51,60,99,84,65
7829,Gemma Buckley-Bull,83,67,80,84,94,65
7830,Ronald James,30,42,43,47,63,63
7831,Jennifer Roberts,93,69,88,35,57,76
7832,Melissa Taylor,28,99,81,39,39,53
7833,Alex Davis,80,98,82,27,28,51
7834,Chelsea Johnson,26,58,53,59,44,95
7835,Ashleigh Hurst-Davies,23,58,37,66,23,47
7836,Benjamin Hall,27,97,55,62,97,93
7837,Katie Skinner-Smith,62,34,65,40,87,82
7838,Debra Davies,78,97,96,89,66,75
7839,Ms Georgia Bailey,43,38,47,55,48,67
7840,Roy Arnold,60,36,52,25,79,95
7841,Mark Ellis,21,30,33,36,71,73
7842,Suzanne Simpson,49,55,84,88,88,78
7843,Jeremy Hall-Clayton,91,34,47,99,22,100
7844,Marc Black,27,64,65,41,92,47
7845,Paige Hughes,82,34,62,93,24,42
7846,Abdul Houghton,60,62,47,26,24,48
7847,Jordan Marshall,67,72,85,89,25,27
7848,Duncan Pugh-Andrews,53,70,96,38,50,94
7849,Dr Leon Khan,73,32,22,98,24,33
7850,Valerie Roberts,52,70,98,23,60,37
7851,Carole Hartley-Singh,83,91,66,69,81,44
7852,Kate Stokes,28,42,61,26,93,65
7853,Mr Guy Day,20,37,53,26,72,50
7854,Megan Davis-Richardson,28,74,35,55,69,81
7855,Roy Clarke,21,23,52,59,99,22
7856,Holly Roberts,67,47,27,93,96,22
7857,Dr Melissa Bennett,21,29,52,73,88,42
7858,Carol Pollard-Harrison,84,72,43,97,22,54
7859,Miss Barbara Smith,43,92,85,96,91,65
7860,Colin Webb,59,48,55,20,26,73
7861,Kimberley Bradshaw,62,93,66,37,73,74
7862,Miss Amber Martin,35,92,86,90,95,40
7863,David Yates,25,57,76,66,41,42
7864,Mr Timothy Smith,82,98,59,27,40,47
7865,Bethan Robinson,66,38,28,38,88,84
7866,Dr Robin Hanson,35,46,97,76,83,71
7867,Mr Jack Johnson,43,79,41,86,80,29
7868,Julia Stewart-Chapman,46,85,97,81,22,89
7869,Leon Smith,86,91,33,40,98,71
7870,Tom Barnes-Jackson,91,24,27,26,48,50
7871,Carly Edwards,81,24,34,64,36,47
7872,Robert Taylor,84,45,28,72,43,73
7873,Glen Wong,93,64,84,46,66,33
7874,Brenda Barnes-Wright,65,51,61,82,28,38
7875,Nicole Chapman-Mitchell,63,87,70,95,32,63
7876,Ms Rita Taylor,57,41,26,61,24,42
7877,Ms Maria Williams,88,86,35,59,45,78
7878,Victor Allan-Rogers,49,94,71,52,24,49
7879,Gordon Daniels,72,73,85,93,42,51
7880,Jasmine Thompson,48,98,27,95,66,73
7881,Wendy Williamson-Daniels,59,42,62,54,42,36
7882,Dr Jill Williams,90,36,62,43,73,63
7883,Ms Debra Smith,69,26,39,89,28,47
7884,Dr Sarah Holt,38,37,22,22,44,55
7885,Lorraine Foster,33,87,95,98,61,65
7886,Paige Barker-Lawson,20,37,61,33,98,89
7887,Dr Lucy Harris,55,45,69,52,45,38
7888,Leon Woodward,57,72,64,52,21,95
7889,Russell Cole-Carroll,61,25,95,53,41,43
7890,Nicholas Nicholls,74,63,50,63,72,72
7891,Joshua Hall,94,20,59,42,78,67
7892,Anna Mason,81,76,45,35,44,67
7893,Jeremy Howell,33,47,68,29,38,29
7894,Ms Jacqueline Phillips,53,23,40,62,68,55
7895,Diane Harris,24,56,47,93,35,35
7896,Dr Harriet John,56,39,72,84,66,82
7897,Julie Anderson-Webb,78,65,64,73,33,63
7898,Brenda Bruce,97,33,90,74,85,22
7899,Francis Hawkins,27,39,91,45,83,64
7900,Raymond Briggs-Clayton,92,34,53,85,71,44
7901,Mr Jacob Clarke,99,63,84,37,46,94
7902,Dr Bryan Wood,46,76,81,44,58,60
7903,Kimberley Phillips,40,85,73,63,63,59
7904,Catherine McDonald-Cross,43,30,45,70,61,40
7905,Graeme Thomas,72,82,74,79,73,36
7906,Ms Joyce Taylor,58,32,62,40,68,26
7907,Miss Donna Sims,43,23,56,48,70,52
7908,Miss Vanessa Williams,37,91,85,57,40,48
7909,Carly Poole-Mills,78,76,33,60,67,37
7910,Louis Kerr,87,72,69,54,39,52
7911,Glenn Parry-Frost,90,47,87,26,100,100
7912,Dale Bird,46,46,20,50,99,78
7913,Suzanne Howard,28,83,50,48,71,86
7914,Eleanor Ellis,91,44,40,74,96,64
7915,Dr Vanessa Page,29,60,41,82,84,97
7916,Hayley Buckley,86,64,44,56,59,99
7917,Eleanor Bailey,100,28,45,69,77,29
7918,Jake Allen,53,31,40,32,41,68
7919,Mr Rhys Walsh,93,88,94,58,71,20
7920,Hannah Lynch,55,98,95,97,98,44
7921,Leah Griffin-Kelly,61,27,72,93,36,86
7922,Mr James Hewitt,91,63,100,50,99,83
7923,Miss Paula Bailey,22,39,78,72,48,55
7924,Ms Patricia Hughes,27,31,60,45,44,41
7925,Maurice Buckley,51,36,98,67,26,85
7926,Dr Connor Smith,73,51,91,70,85,95
7927,Alexandra Chambers,36,65,87,30,70,31
7928,Harriet Blake,54,36,34,54,67,55
7929,Dr Nigel Cooper,82,76,59,38,52,23
7930,Mrs Harriet Brown,45,56,71,52,61,67
7931,Claire Doherty,97,66,84,47,52,57
7932,Miss Joanna Smith,21,59,83,35,83,62
7933,Toby Owen-Taylor,88,25,47,93,79,59
7934,Mr Keith Phillips,64,36,58,78,40,53
7935,Deborah Frost,33,55,53,55,69,28
7936,Kim Watts,95,23,39,93,60,42
7937,Joanna Khan,21,65,91,73,48,45
7938,Victor Ford-Rowe,40,48,34,50,93,80
7939,Nathan Johnson,58,84,63,96,70,41
7940,Barry Davies,75,78,69,79,73,55
7941,Brian Kelly,94,41,85,25,35,86
7942,Dr Stewart Jackson,49,25,23,34,44,24
7943,Shane Mistry,99,86,66,32,41,69
7944,Christine Gibson,67,74,33,74,32,55
7945,Elizabeth Khan,34,32,63,69,41,48
7946,Hazel Clark,84,42,98,27,21,62
7947,Daniel Farmer,25,75,25,24,64,57
7948,Max Walker,23,47,60,82,97,64
7949,Dr Christian Allen,89,78,48,65,68,31
7950,Karen Williams-Swift,44,84,95,57,35,37
7951,Alison Kemp-Norton,24,22,77,24,80,41
7952,Iain Carter,82,45,93,71,80,20
7953,Hugh Fisher,70,46,66,49,32,45
7954,Mrs Kate Patterson,83,80,47,30,95,67
7955,Mrs Alexandra Ferguson,46,68,34,93,32,91
7956,Carl Smith,54,92,82,60,90,45
7957,Dr Nicole Wood,45,99,66,77,24,66
7958,Kevin Smith,42,79,21,92,34,66
7959,Dr Amanda Allen,63,28,40,99,36,35
7960,Zoe Scott,38,61,84,62,79,67
7961,Mr Reece Johnson,45,75,38,89,30,89
7962,Hugh Watkins,57,65,46,47,79,57
7963,Edward Ball,62,28,69,69,70,47
7964,Kyle Connolly,98,44,80,88,62,48
7965,Dr Danny Booth,74,59,86,81,92,98
7966,Julia Wright-Payne,62,93,79,94,39,71
7967,Dawn Gardner,28,94,62,97,28,45
7968,Timothy Jones,60,25,47,93,76,85
7969,Kerry Palmer,30,46,42,36,69,90
7970,Dr Julian King,54,35,23,83,50,51
7971,Eric Riley,73,76,67,59,69,61
7972,Annette Hobbs,95,88,94,26,69,89
7973,Alex Turner,59,62,31,53,23,72
7974,Jasmine Brown,75,99,72,85,26,25
7975,Clare O'Donnell,50,58,75,28,73,51
7976,Dennis Greenwood,39,27,90,47,65,56
7977,June Knowles,67,44,72,66,33,53
7978,Tracy Fleming,80,47,94,72,26,90
7979,Howard Singh-Lloyd,37,93,74,31,70,86
7980,Arthur Jones-Davis,95,36,54,90,93,73
7981,Mr Mohamed Thompson,69,53,100,26,21,65
7982,Emily Smith,28,77,28,31,81,90
7983,Linda Rose,62,69,59,49,39,45
7984,Dr Scott Pope,20,29,58,47,59,92
7985,Alison Burton,93,24,85,24,68,29
7986,Mrs Maria Wells,24,68,82,45,21,40
7987,Dr Bradley Jones,48,90,97,37,55,97
7988,Ruth Owen-Long,55,64,91,77,30,83
7989,Ms Debra Williams,80,25,91,59,31,32
7990,Mr Daniel Parkes,74,69,78,44,95,66
7991,Ms Donna Wilson,43,55,36,53,61,48
7992,Mrs Joyce Owen,58,80,78,64,70,69
7993,Ms Kelly Griffiths,39,23,79,61,55,54
7994,Callum Allen,44,79,37,28,76,49
7995,Dr Lynne Field,40,38,75,46,85,78
7996,Amber Nolan-Hill,32,51,95,65,95,37
7997,Brian Mann,87,37,68,58,69,43
7998,Dr Patrick James,32,58,40,79,62,55
7999,Dr Donald Crawford,36,54,89,62,89,65
8000,Dominic Gardner,82,83,73,60,60,55
8001,Josh Turner,45,33,95,58,75,58
8002,Frances Allen,81,90,22,30,92,51
8003,Raymond Harrison,42,85,81,46,74,48
8004,Ms Emily Dobson,91,48,89,94,36,95
8005,Jean Spencer,99,32,35,64,69,68
8006,Joshua Murphy,40,63,60,53,37,95
8007,Marian Doherty,66,49,38,90,51,90
8008,Miss Kirsty Griffiths,35,24,34,48,43,33
8009,Mr Marcus Simmons,57,95,44,22,26,63
8010,Iain Watkins-Carroll,35,83,73,90,47,68
8011,Jessica Edwards-Woods,87,66,33,66,82,47
8012,Sylvia Morley,98,60,40,52,78,81
8013,Ms Annette Thompson,50,31,54,98,20,34
8014,Roy Bell,92,61,49,89,47,83
8015,Mandy Stone,77,65,53,82,59,30
8016,Alan Andrews,98,82,27,65,58,90
8017,Dr Simon Carter,36,29,65,79,64,85
8018,Dr Yvonne Dixon,30,20,99,28,86,25
8019,Aimee Murphy,91,95,61,21,84,42
